51.24563,22.03368,205.9818572998047
51.25036128371716,22.03313671647815,213.2516174316406
51.25509256491915,22.0325933211485,207.3611907958984
51.25982384360499,22.03204981396918,196.4123077392578
51.26455511977376,22.03150619489829,192.5706787109375
51.26928639342452,22.03096246389392,187.3100738525391
51.27401766455633,22.03041862091414,186.9020233154297
51.27874893316821,22.02987466591699,191
51.28348019925925,22.0293305988605,182.0561065673828
51.2882114628285,22.02878641970268,177.2545166015625
51.29294272387499,22.02824212840152,169.6789245605469
51.29767398239779,22.02769772491497,176.8037719726562
51.30240523839596,22.02715320920099,208.9224243164062
51.30702776748939,22.02881945160419,207.4501495361328
51.31164756884009,22.03054099514492,198.0050964355469
51.31626734494763,22.03226288538877,196.3331451416016
51.32088709580272,22.03398512246099,190.9365692138672
51.32550682139613,22.03570770648686,198.4316711425781
51.33012652171855,22.03743063759175,173.5933685302734
51.33474619676074,22.03915391590108,151.9602813720703
51.33936584651342,22.04087754154032,155.1385040283203
51.3439854709673,22.04260151463501,193
51.34860507011312,22.04432583531073,196.9265289306641
51.35322464394157,22.04605050369313,199.6159820556641
51.35784419244338,22.04777551990792,204.2051391601562
51.36246371560924,22.04950088408086,216.0306091308594
51.36648476267646,22.05344118161837,199.1586456298828
51.37043200404007,22.0576547713867,206.7776336669922
51.37437909425669,22.0618690876998,192
51.37832603327891,22.06608413075779,194.7325592041016
51.38227282105929,22.07029990076083,173.3165435791016
51.38621945755036,22.07451639790914,163.2581024169922
51.39016594270468,22.07873362240299,159.3536682128906
51.39411227647473,22.08295157444274,163.2698516845703
51.39826758648802,22.08599273939022,162.1614227294922
51.40300839442565,22.08573711670571,154.4585571289062
51.40774920180711,22.08548144101943,136.0898895263672
51.41249000863221,22.08522571231138,145.5963439941406
51.41723081490073,22.08496993056158,152.5622863769531
51.42197162061246,22.08471409575002,152.3480987548828
51.42671242576719,22.08445820785669,154.4216613769531
51.43145323036473,22.08420226686158,152.5173645019531
51.43619403440484,22.08394627274465,150.4875030517578
51.44093483788733,22.08369022548587,150.2912292480469
51.44567564081198,22.08343412506517,160.1955261230469
51.45041644317858,22.0831779714625,166.0998229980469
51.45515724498694,22.08292176465781,163.5816802978516
51.45957594121717,22.08438553048272,159
51.46344306196348,22.08879457315925,156.0810852050781
51.46731001733813,22.09320436313242,163.8580474853516
51.47117680729017,22.09761490060045,156.3371734619141
51.47504343176866,22.1020261857616,169.9654693603516
51.47890989072262,22.1064382188142,172.4355773925781
51.48277618410106,22.11085099995662,177.7728881835938
51.48664231185295,22.11526452938728,164.1424255371094
51.49050827392728,22.11967880730466,157.9317474365234
51.49437407027299,22.12409383390728,164.1177520751953
51.49823970083904,22.12850960939374,174.4387359619141
51.50210516557429,22.13292613396265,164.3346710205078
51.50597046442771,22.13734340781271,160.0124664306641
51.50983559734814,22.14176143114267,169
51.51370056428443,22.14618020415129,170
51.51756536518544,22.15059972703744,169
51.52143,22.15502,168.7361907958984
